"","year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"372",2012,"NEW MEXICO","NM","LEA","35025","PRESIDENT","OTHER","OTHER",387,17015,20191203,"TOTAL"
"373",2012,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","BARACK OBAMA","DEMOCRAT",2942,9242,20191203,"TOTAL"
"374",2012,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","MITT ROMNEY","REPUBLICAN",5961,9242,20191203,"TOTAL"
"375",2012,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","OTHER","OTHER",339,9242,20191203,"TOTAL"
"376",2012,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","BARACK OBAMA","DEMOCRAT",5191,10654,20191203,"TOTAL"
"377",2012,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","MITT ROMNEY","REPUBLICAN",4796,10654,20191203,"TOTAL"
"378",2012,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","OTHER","OTHER",667,10654,20191203,"TOTAL"
"379",2012,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","BARACK OBAMA","DEMOCRAT",3583,7500,20191203,"TOTAL"
"380",2012,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","MITT ROMNEY","REPUBLICAN",3670,7500,20191203,"TOTAL"
"381",2012,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","OTHER","OTHER",247,7500,20191203,"TOTAL"
"382",2012,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","BARACK OBAMA","DEMOCRAT",15841,21929,20191203,"TOTAL"
"383",2012,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","MITT ROMNEY","REPUBLICAN",5546,21929,20191203,"TOTAL"
"384",2012,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","OTHER","OTHER",542,21929,20191203,"TOTAL"
"385",2012,"NEW MEXICO","NM","MORA","35033","PRESIDENT","BARACK OBAMA","DEMOCRAT",1955,2611,20191203,"TOTAL"
"386",2012,"NEW MEXICO","NM","MORA","35033","PRESIDENT","MITT ROMNEY","REPUBLICAN",595,2611,20191203,"TOTAL"
"387",2012,"NEW MEXICO","NM","MORA","35033","PRESIDENT","OTHER","OTHER",61,2611,20191203,"TOTAL"
"388",2012,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","BARACK OBAMA","DEMOCRAT",6829,20012,20191203,"TOTAL"
"389",2012,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","MITT ROMNEY","REPUBLICAN",12451,20012,20191203,"TOTAL"
"390",2012,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","OTHER","OTHER",732,20012,20191203,"TOTAL"
"391",2012,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","BARACK OBAMA","DEMOCRAT",1383,3707,20191203,"TOTAL"
"392",2012,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","MITT ROMNEY","REPUBLICAN",2202,3707,20191203,"TOTAL"
"393",2012,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","OTHER","OTHER",122,3707,20191203,"TOTAL"
"394",2012,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","BARACK OBAMA","DEMOCRAT",11465,15343,20191203,"TOTAL"
"395",2012,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","MITT ROMNEY","REPUBLICAN",3397,15343,20191203,"TOTAL"
"396",2012,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","OTHER","OTHER",481,15343,20191203,"TOTAL"
"397",2012,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","BARACK OBAMA","DEMOCRAT",1727,5969,20191203,"TOTAL"
"398",2012,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","MITT ROMNEY","REPUBLICAN",4043,5969,20191203,"TOTAL"
"399",2012,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","OTHER","OTHER",199,5969,20191203,"TOTAL"
"400",2012,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","BARACK OBAMA","DEMOCRAT",27236,54079,20191203,"TOTAL"
"401",2012,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","MITT ROMNEY","REPUBLICAN",24387,54079,20191203,"TOTAL"
"402",2012,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","OTHER","OTHER",2456,54079,20191203,"TOTAL"
"403",2012,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","BARACK OBAMA","DEMOCRAT",15855,46237,20191203,"TOTAL"
"404",2012,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","MITT ROMNEY","REPUBLICAN",28849,46237,20191203,"TOTAL"
"405",2012,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","OTHER","OTHER",1533,46237,20191203,"TOTAL"
"406",2012,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","BARACK OBAMA","DEMOCRAT",8850,11509,20191203,"TOTAL"
"407",2012,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","MITT ROMNEY","REPUBLICAN",2303,11509,20191203,"TOTAL"
"408",2012,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","OTHER","OTHER",356,11509,20191203,"TOTAL"
"409",2012,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","BARACK OBAMA","DEMOCRAT",50872,69245,20191203,"TOTAL"
"410",2012,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","MITT ROMNEY","REPUBLICAN",15500,69245,20191203,"TOTAL"
"411",2012,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","OTHER","OTHER",2873,69245,20191203,"TOTAL"
"412",2012,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","BARACK OBAMA","DEMOCRAT",1964,5102,20191203,"TOTAL"
"413",2012,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","MITT ROMNEY","REPUBLICAN",2928,5102,20191203,"TOTAL"
"414",2012,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","OTHER","OTHER",210,5102,20191203,"TOTAL"
"415",2012,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","BARACK OBAMA","DEMOCRAT",4058,7193,20191203,"TOTAL"
"416",2012,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","MITT ROMNEY","REPUBLICAN",2722,7193,20191203,"TOTAL"
"417",2012,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","OTHER","OTHER",413,7193,20191203,"TOTAL"
"418",2012,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","BARACK OBAMA","DEMOCRAT",11978,15339,20191203,"TOTAL"
"419",2012,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","MITT ROMNEY","REPUBLICAN",2730,15339,20191203,"TOTAL"
"420",2012,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","OTHER","OTHER",631,15339,20191203,"TOTAL"
"421",2012,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","BARACK OBAMA","DEMOCRAT",2428,6402,20191203,"TOTAL"
"422",2012,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","MITT ROMNEY","REPUBLICAN",3529,6402,20191203,"TOTAL"
"423",2012,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","OTHER","OTHER",445,6402,20191203,"TOTAL"
"424",2012,"NEW MEXICO","NM","UNION","35059","PRESIDENT","BARACK OBAMA","DEMOCRAT",472,1759,20191203,"TOTAL"
"425",2012,"NEW MEXICO","NM","UNION","35059","PRESIDENT","MITT ROMNEY","REPUBLICAN",1236,1759,20191203,"TOTAL"
"426",2012,"NEW MEXICO","NM","UNION","35059","PRESIDENT","OTHER","OTHER",51,1759,20191203,"TOTAL"
"427",2012,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","BARACK OBAMA","DEMOCRAT",13511,27728,20191203,"TOTAL"
"428",2012,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","MITT ROMNEY","REPUBLICAN",12825,27728,20191203,"TOTAL"
"429",2012,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","OTHER","OTHER",1392,27728,20191203,"TOTAL"
"430",2016,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","HILLARY CLINTON","DEMOCRAT",143417,274662,20191203,"TOTAL"
"431",2016,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","DONALD TRUMP","REPUBLICAN",94698,274662,20191203,"TOTAL"
"432",2016,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","OTHER","OTHER",36547,274662,20191203,"TOTAL"
"433",2016,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","HILLARY CLINTON","DEMOCRAT",427,2049,20191203,"TOTAL"
"434",2016,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","DONALD TRUMP","REPUBLICAN",1464,2049,20191203,"TOTAL"
"435",2016,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","OTHER","OTHER",158,2049,20191203,"TOTAL"
"436",2016,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","HILLARY CLINTON","DEMOCRAT",5534,20271,20191203,"TOTAL"
"437",2016,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","DONALD TRUMP","REPUBLICAN",12872,20271,20191203,"TOTAL"
"438",2016,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","OTHER","OTHER",1865,20271,20191203,"TOTAL"
"439",2016,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","HILLARY CLINTON","DEMOCRAT",3741,8063,20191203,"TOTAL"
"440",2016,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","DONALD TRUMP","REPUBLICAN",3195,8063,20191203,"TOTAL"
"441",2016,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","OTHER","OTHER",1127,8063,20191203,"TOTAL"
"442",2016,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","HILLARY CLINTON","DEMOCRAT",2129,5332,20191203,"TOTAL"
"443",2016,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","DONALD TRUMP","REPUBLICAN",2585,5332,20191203,"TOTAL"
"444",2016,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","OTHER","OTHER",618,5332,20191203,"TOTAL"
"445",2016,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","HILLARY CLINTON","DEMOCRAT",3121,13370,20191203,"TOTAL"
"446",2016,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","DONALD TRUMP","REPUBLICAN",9035,13370,20191203,"TOTAL"
"447",2016,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","OTHER","OTHER",1214,13370,20191203,"TOTAL"
"448",2016,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","HILLARY CLINTON","DEMOCRAT",193,910,20191203,"TOTAL"
"449",2016,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","DONALD TRUMP","REPUBLICAN",620,910,20191203,"TOTAL"
"450",2016,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","OTHER","OTHER",97,910,20191203,"TOTAL"
"451",2016,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","HILLARY CLINTON","DEMOCRAT",37947,70648,20191203,"TOTAL"
"452",2016,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","DONALD TRUMP","REPUBLICAN",25374,70648,20191203,"TOTAL"
"453",2016,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","OTHER","OTHER",7327,70648,20191203,"TOTAL"
"454",2016,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","HILLARY CLINTON","DEMOCRAT",5033,19667,20191203,"TOTAL"
"455",2016,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","DONALD TRUMP","REPUBLICAN",13147,19667,20191203,"TOTAL"
"456",2016,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","OTHER","OTHER",1487,19667,20191203,"TOTAL"
"457",2016,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","HILLARY CLINTON","DEMOCRAT",6276,12811,20191203,"TOTAL"
"458",2016,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","DONALD TRUMP","REPUBLICAN",5288,12811,20191203,"TOTAL"
"459",2016,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","OTHER","OTHER",1247,12811,20191203,"TOTAL"
"460",2016,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","HILLARY CLINTON","DEMOCRAT",970,1827,20191203,"TOTAL"
"461",2016,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","DONALD TRUMP","REPUBLICAN",595,1827,20191203,"TOTAL"
"462",2016,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","OTHER","OTHER",262,1827,20191203,"TOTAL"
"463",2016,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","HILLARY CLINTON","DEMOCRAT",156,527,20191203,"TOTAL"
"464",2016,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","DONALD TRUMP","REPUBLICAN",311,527,20191203,"TOTAL"
"465",2016,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","OTHER","OTHER",60,527,20191203,"TOTAL"
"466",2016,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","HILLARY CLINTON","DEMOCRAT",784,1872,20191203,"TOTAL"
"467",2016,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","DONALD TRUMP","REPUBLICAN",910,1872,20191203,"TOTAL"
"468",2016,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","OTHER","OTHER",178,1872,20191203,"TOTAL"
"469",2016,"NEW MEXICO","NM","LEA","35025","PRESIDENT","HILLARY CLINTON","DEMOCRAT",3930,17712,20191203,"TOTAL"
"470",2016,"NEW MEXICO","NM","LEA","35025","PRESIDENT","DONALD TRUMP","REPUBLICAN",12495,17712,20191203,"TOTAL"
"471",2016,"NEW MEXICO","NM","LEA","35025","PRESIDENT","OTHER","OTHER",1287,17712,20191203,"TOTAL"
"472",2016,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","HILLARY CLINTON","DEMOCRAT",2331,8902,20191203,"TOTAL"
"473",2016,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","DONALD TRUMP","REPUBLICAN",5896,8902,20191203,"TOTAL"
"474",2016,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","OTHER","OTHER",675,8902,20191203,"TOTAL"
"475",2016,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","HILLARY CLINTON","DEMOCRAT",5562,10885,20191203,"TOTAL"
"476",2016,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","DONALD TRUMP","REPUBLICAN",3359,10885,20191203,"TOTAL"
"477",2016,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","OTHER","OTHER",1964,10885,20191203,"TOTAL"
"478",2016,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","HILLARY CLINTON","DEMOCRAT",3195,7295,20191203,"TOTAL"
"479",2016,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","DONALD TRUMP","REPUBLICAN",3478,7295,20191203,"TOTAL"
"480",2016,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","OTHER","OTHER",622,7295,20191203,"TOTAL"
"481",2016,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","HILLARY CLINTON","DEMOCRAT",13576,21703,20191203,"TOTAL"
"482",2016,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","DONALD TRUMP","REPUBLICAN",5104,21703,20191203,"TOTAL"
"483",2016,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","OTHER","OTHER",3023,21703,20191203,"TOTAL"
"484",2016,"NEW MEXICO","NM","MORA","35033","PRESIDENT","HILLARY CLINTON","DEMOCRAT",1536,2441,20191203,"TOTAL"
"485",2016,"NEW MEXICO","NM","MORA","35033","PRESIDENT","DONALD TRUMP","REPUBLICAN",665,2441,20191203,"TOTAL"
"486",2016,"NEW MEXICO","NM","MORA","35033","PRESIDENT","OTHER","OTHER",240,2441,20191203,"TOTAL"
"487",2016,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","HILLARY CLINTON","DEMOCRAT",6124,20060,20191203,"TOTAL"
"488",2016,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","DONALD TRUMP","REPUBLICAN",11887,20060,20191203,"TOTAL"
"489",2016,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","OTHER","OTHER",2049,20060,20191203,"TOTAL"
"490",2016,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","HILLARY CLINTON","DEMOCRAT",1017,3572,20191203,"TOTAL"
"491",2016,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","DONALD TRUMP","REPUBLICAN",2212,3572,20191203,"TOTAL"
"492",2016,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","OTHER","OTHER",343,3572,20191203,"TOTAL"
"493",2016,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","HILLARY CLINTON","DEMOCRAT",9592,14878,20191203,"TOTAL"
"494",2016,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","DONALD TRUMP","REPUBLICAN",3599,14878,20191203,"TOTAL"
"495",2016,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","OTHER","OTHER",1687,14878,20191203,"TOTAL"
"496",2016,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","HILLARY CLINTON","DEMOCRAT",1454,5950,20191203,"TOTAL"
"497",2016,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","DONALD TRUMP","REPUBLICAN",3884,5950,20191203,"TOTAL"
"498",2016,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","OTHER","OTHER",612,5950,20191203,"TOTAL"
"499",2016,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","HILLARY CLINTON","DEMOCRAT",27707,61690,20191203,"TOTAL"
"500",2016,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","DONALD TRUMP","REPUBLICAN",25905,61690,20191203,"TOTAL"
"501",2016,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","OTHER","OTHER",8078,61690,20191203,"TOTAL"
"502",2016,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","HILLARY CLINTON","DEMOCRAT",12865,46110,20191203,"TOTAL"
"503",2016,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","DONALD TRUMP","REPUBLICAN",27946,46110,20191203,"TOTAL"
"504",2016,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","OTHER","OTHER",5299,46110,20191203,"TOTAL"
"505",2016,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","HILLARY CLINTON","DEMOCRAT",7285,10751,20191203,"TOTAL"
"506",2016,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","DONALD TRUMP","REPUBLICAN",2313,10751,20191203,"TOTAL"
"507",2016,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","OTHER","OTHER",1153,10751,20191203,"TOTAL"
"508",2016,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","HILLARY CLINTON","DEMOCRAT",50793,71434,20191203,"TOTAL"
"509",2016,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","DONALD TRUMP","REPUBLICAN",14332,71434,20191203,"TOTAL"
"510",2016,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","OTHER","OTHER",6309,71434,20191203,"TOTAL"
"511",2016,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","HILLARY CLINTON","DEMOCRAT",1612,5181,20191203,"TOTAL"
"512",2016,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","DONALD TRUMP","REPUBLICAN",3010,5181,20191203,"TOTAL"
"513",2016,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","OTHER","OTHER",559,5181,20191203,"TOTAL"
"514",2016,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","HILLARY CLINTON","DEMOCRAT",3313,6868,20191203,"TOTAL"
"515",2016,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","DONALD TRUMP","REPUBLICAN",2616,6868,20191203,"TOTAL"
"516",2016,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","OTHER","OTHER",939,6868,20191203,"TOTAL"
"517",2016,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","HILLARY CLINTON","DEMOCRAT",10668,15260,20191203,"TOTAL"
"518",2016,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","DONALD TRUMP","REPUBLICAN",2727,15260,20191203,"TOTAL"
"519",2016,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","OTHER","OTHER",1865,15260,20191203,"TOTAL"
"520",2016,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","HILLARY CLINTON","DEMOCRAT",1785,6324,20191203,"TOTAL"
"521",2016,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","DONALD TRUMP","REPUBLICAN",3714,6324,20191203,"TOTAL"
"522",2016,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","OTHER","OTHER",825,6324,20191203,"TOTAL"
"523",2016,"NEW MEXICO","NM","UNION","35059","PRESIDENT","HILLARY CLINTON","DEMOCRAT",320,1702,20191203,"TOTAL"
"524",2016,"NEW MEXICO","NM","UNION","35059","PRESIDENT","DONALD TRUMP","REPUBLICAN",1216,1702,20191203,"TOTAL"
"525",2016,"NEW MEXICO","NM","UNION","35059","PRESIDENT","OTHER","OTHER",166,1702,20191203,"TOTAL"
"526",2016,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","HILLARY CLINTON","DEMOCRAT",10841,27592,20191203,"TOTAL"
"527",2016,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","DONALD TRUMP","REPUBLICAN",13215,27592,20191203,"TOTAL"
"528",2016,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","OTHER","OTHER",3536,27592,20191203,"TOTAL"
"529",2020,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",193757,317590,20210622,"TOTAL"
"530",2020,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","OTHER","GREEN",1614,317590,20210622,"TOTAL"
"531",2020,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","JO JORGENSEN","LIBERTARIAN",4829,317590,20210622,"TOTAL"
"532",2020,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","OTHER","OTHER",1255,317590,20210622,"TOTAL"
"533",2020,"NEW MEXICO","NM","BERNALILLO","35001","PRESIDENT","DONALD J TRUMP","REPUBLICAN",116135,317590,20210622,"TOTAL"
"534",2020,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",595,2326,20210622,"TOTAL"
"535",2020,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","OTHER","GREEN",7,2326,20210622,"TOTAL"
"536",2020,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","JO JORGENSEN","LIBERTARIAN",17,2326,20210622,"TOTAL"
"537",2020,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","OTHER","OTHER",9,2326,20210622,"TOTAL"
"538",2020,"NEW MEXICO","NM","CATRON","35003","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1698,2326,20210622,"TOTAL"
"539",2020,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",6381,22443,20210622,"TOTAL"
"540",2020,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","OTHER","GREEN",70,22443,20210622,"TOTAL"
"541",2020,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","JO JORGENSEN","LIBERTARIAN",268,22443,20210622,"TOTAL"
"542",2020,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","OTHER","OTHER",68,22443,20210622,"TOTAL"
"543",2020,"NEW MEXICO","NM","CHAVES","35005","PRESIDENT","DONALD J TRUMP","REPUBLICAN",15656,22443,20210622,"TOTAL"
"544",2020,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4745,8903,20210622,"TOTAL"
"545",2020,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","OTHER","GREEN",49,8903,20210622,"TOTAL"
"546",2020,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","JO JORGENSEN","LIBERTARIAN",99,8903,20210622,"TOTAL"
"547",2020,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","OTHER","OTHER",35,8903,20210622,"TOTAL"
"548",2020,"NEW MEXICO","NM","CIBOLA","35006","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3975,8903,20210622,"TOTAL"
"549",2020,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2611,6016,20210622,"TOTAL"
"550",2020,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","OTHER","GREEN",25,6016,20210622,"TOTAL"
"551",2020,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","JO JORGENSEN","LIBERTARIAN",87,6016,20210622,"TOTAL"
"552",2020,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","OTHER","OTHER",22,6016,20210622,"TOTAL"
"553",2020,"NEW MEXICO","NM","COLFAX","35007","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3271,6016,20210622,"TOTAL"
"554",2020,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4307,15101,20210622,"TOTAL"
"555",2020,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","OTHER","GREEN",53,15101,20210622,"TOTAL"
"556",2020,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","JO JORGENSEN","LIBERTARIAN",245,15101,20210622,"TOTAL"
"557",2020,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","OTHER","OTHER",52,15101,20210622,"TOTAL"
"558",2020,"NEW MEXICO","NM","CURRY","35009","PRESIDENT","DONALD J TRUMP","REPUBLICAN",10444,15101,20210622,"TOTAL"
"559",2020,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",231,901,20210622,"TOTAL"
"560",2020,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","OTHER","GREEN",1,901,20210622,"TOTAL"
"561",2020,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","JO JORGENSEN","LIBERTARIAN",11,901,20210622,"TOTAL"
"562",2020,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","OTHER","OTHER",2,901,20210622,"TOTAL"
"563",2020,"NEW MEXICO","NM","DE BACA","35011","PRESIDENT","DONALD J TRUMP","REPUBLICAN",656,901,20210622,"TOTAL"
"564",2020,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",47957,82641,20210622,"TOTAL"
"565",2020,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","OTHER","GREEN",415,82641,20210622,"TOTAL"
"566",2020,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","JO JORGENSEN","LIBERTARIAN",1129,82641,20210622,"TOTAL"
"567",2020,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","OTHER","OTHER",338,82641,20210622,"TOTAL"
"568",2020,"NEW MEXICO","NM","DONA ANA","35013","PRESIDENT","DONALD J TRUMP","REPUBLICAN",32802,82641,20210622,"TOTAL"
